path	line	term	class	owner
issues/taskfleet-integrated-validation/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-package-wrapper/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-package-wrapper/item.md	30	orchestratectl	G	history-reader
issues/taskfleet-package-wrapper/item.md	30	octl-core	G	history-reader
issues/taskfleet-release-machinery/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-release-machinery/item.md	26	orchestratectl	G	history-reader
issues/taskfleet-shared-dispatcher/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-shared-dispatcher/item.md	32	orchestratectl	G	history-reader
issues/taskfleet-shared-dispatcher/item.md	36	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	8	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	8	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	22	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	22	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	24	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	32	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	32	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	54	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	55	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	56	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	57	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	58	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	59	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	60	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	61	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	62	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	63	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	64	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/check-residual-identity.py	78	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/identity-classification.md	4	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/identity-classification.md	4	octl	G	history-reader
issues/taskfleet-skills-docs-contracts/identity-classification.md	7	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/identity-classification.md	11	OCTL	G	history-reader
issues/taskfleet-skills-docs-contracts/identity-classification.md	13	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/identity-classification.md	25	OCTL	G	history-reader
issues/taskfleet-skills-docs-contracts/item.md	10	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/item.md	30	OCTL	G	history-reader
issues/taskfleet-skills-docs-contracts/item.md	32	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/item.md	32	OCTL	G	history-reader
issues/taskfleet-skills-docs-contracts/item.md	47	orchestratectl	G	history-reader
issues/taskfleet-skills-docs-contracts/item.md	47	OCTL	G	history-reader
issues/taskfleet-state-migration/item.md	10	orchestratectl	G	history-reader
issues/teardown-durable-ref-validation/item.md	22	orchestratectl	G	history-reader
issues/teardown-gate-trust-and-lifecycle/item.md	16	octl	G	history-reader
issues/teardown-gate-trust-and-lifecycle/item.md	41	octl-core	G	history-reader
issues/teardown-gate-trust-and-lifecycle/item.md	53	orchestratectl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	8	orchestratectl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	15	orchestratectl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	19	orchestratectl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	30	orchestratectl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	34	octl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	34	orchestratectl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	41	octl	G	history-reader
issues/test-harness-leaks-supervisors/item.md	51	octl-core	G	history-reader
issues/test-harness-leaks-supervisors/item.md	56	OCTL	G	history-reader
issues/thin-exit-status-launcher/item.md	30	octl	G	history-reader
issues/tmux-stub-etxtbsy-flake/item.md	24	orchestratectl	G	history-reader
issues/tmux-stub-etxtbsy-flake/item.md	29	octl	G	history-reader
issues/tmux-stub-etxtbsy-flake/item.md	59	orchestratectl	G	history-reader
issues/torn-line-policy-consistency/item.md	8	orchestratectl	G	history-reader
issues/torn-write-truncate-tail/item.md	14	orchestratectl	G	history-reader
issues/triage-bugs-stint-inprogress-ownership-conflict/item.md	50	octl	G	history-reader
issues/triage-bugs-stint-inprogress-ownership-conflict/item.md	57	orchestratectl	G	history-reader
issues/triage-bugs-stint-inprogress-ownership-conflict/item.md	57	octl	G	history-reader
issues/triage-bugs-stint-inprogress-ownership-conflict/item.md	57	orchestratectl	G	history-reader
issues/typed-report-origin/item.md	24	octl_core	G	history-reader
issues/uncommonly-fuzzy-swing/item.md	25	orchestratectl	G	history-reader
issues/uncommonly-vague-family/item.md	8	orchestratectl	G	history-reader
issues/uncommonly-vague-family/item.md	9	orchestratectl	G	history-reader
issues/uncommonly-vague-family/item.md	20	orchestratectl	G	history-reader
issues/uncommonly-vague-family/item.md	24	orchestratectl	G	history-reader
issues/uncommonly-vague-family/item.md	31	orchestratectl	G	history-reader
issues/vendor-workmux-multiplexer/item.md	11	orchestratectl	G	history-reader
issues/vendor-workmux-multiplexer/item.md	17	orchestratectl	G	history-reader
issues/version-envelopes-snapshot/item.md	26	octl	G	history-reader
issues/version-envelopes-snapshot/item.md	29	orchestratectl	G	history-reader
issues/version-envelopes-snapshot/item.md	30	orchestratectl	G	history-reader
issues/version-envelopes-snapshot/item.md	35	octl	G	history-reader
issues/version-envelopes-snapshot/item.md	43	orchestratectl	G	history-reader
issues/version-subcommand/item.md	8	orchestratectl	G	history-reader
issues/version-subcommand/item.md	21	orchestratectl	G	history-reader
issues/watchdog-batch-tmux-probe/item.md	7	orchestratectl	G	history-reader
issues/watchdog-pair/item.md	8	orchestratectl	G	history-reader
issues/watchdog-pane-aware-liveness/item.md	25	octl	G	history-reader
issues/watchdog-pane-aware-liveness/item.md	25	octl-core	G	history-reader
issues/watchdog-tick-verdict-refactor/item.md	15	orchestratectl	G	history-reader
issues/watchdog-tick-verdict-refactor/item.md	21	octl	G	history-reader
issues/watchdog-tmux-probe-timeout/item.md	7	orchestratectl	G	history-reader
issues/worker-control-plane-review/integration-review.md	40	orchestratectl	G	history-reader
issues/worker-control-plane-review/integration-review.md	92	Orchestratectl	G	history-reader
issues/worker-control-plane-review/integration-review.md	125	Orchestratectl	G	history-reader
issues/worker-control-plane-review/item.md	45	orchestratectl	G	history-reader
issues/worker-process-hang/item.md	19	orchestratectl	G	history-reader
issues/worker-process-hang/item.md	21	orchestratectl	G	history-reader
issues/worker-process-hang/item.md	31	orchestratectl	G	history-reader
issues/worker-profile-config-resolver/item.md	9	orchestratectl	G	history-reader
issues/worker-profile-config-resolver/item.md	15	octl-core	G	history-reader
issues/worker-profile-config-resolver/item.md	30	ORCHESTRATECTL	G	history-reader
issues/worker-telemetry-cli-surfaces/item.md	9	orchestratectl	G	history-reader
issues/worker-telemetry-cli-surfaces/item.md	15	octl-core	G	history-reader
issues/worker-telemetry-cli-surfaces/item.md	30	orchestratectl	G	history-reader
issues/worker-telemetry-core-control/item.md	9	orchestratectl	G	history-reader
issues/worker-telemetry-core-control/item.md	14	octl-core	G	history-reader
issues/worker-telemetry-core-control/item.md	14	octl-core	G	history-reader
issues/worker-telemetry-core-control/item.md	27	orchestratectl	G	history-reader
issues/worker-telemetry-e2e-rollout/item.md	9	orchestratectl	G	history-reader
issues/worker-telemetry-e2e-rollout/item.md	27	orchestratectl	G	history-reader
issues/worker-telemetry-e2e-rollout/item.md	32	orchestratectl	G	history-reader
issues/worker-telemetry-e2e-rollout/item.md	54	Orchestratectl	G	history-reader
issues/worker-telemetry-e2e-rollout/item.md	56	orchestratectl	G	history-reader
issues/worker-telemetry-harness-enforcement/item.md	9	orchestratectl	G	history-reader
issues/worker-telemetry-harness-enforcement/item.md	29	OCTL	G	history-reader
issues/worker-telemetry-harness-enforcement/item.md	29	OCTL	G	history-reader
issues/worker-telemetry-harness-enforcement/item.md	29	OCTL	G	history-reader
issues/worker-telemetry-harness-enforcement/item.md	37	OCTL	G	history-reader
issues/worker-telemetry-pi-adapter/item.md	9	orchestratectl	G	history-reader
issues/worker-telemetry-pi-adapter/item.md	26	orchestratectl	G	history-reader
issues/worker-telemetry-pi-adapter/item.md	30	OCTL	G	history-reader
issues/worker-telemetry-pi-adapter/item.md	30	OCTL	G	history-reader
issues/worker-telemetry-pi-adapter/item.md	30	OCTL	G	history-reader
issues/worker-telemetry-pi-adapter/item.md	44	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	4	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	14	Orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	42	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	58	Orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	79	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	80	OCTL	G	history-reader
issues/worker-telemetry-protocol/design.md	81	OCTL	G	history-reader
issues/worker-telemetry-protocol/design.md	82	OCTL	G	history-reader
issues/worker-telemetry-protocol/design.md	198	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	203	Orchestratectl	G	history-reader
issues/worker-telemetry-protocol/design.md	243	Orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	25	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	25	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	32	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	40	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	40	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	53	orchestratectl	G	history-reader
issues/worker-telemetry-protocol/item.md	73	orchestratectl	G	history-reader
issues/worker-wedged-one/item.md	28	orchestratectl	G	history-reader
issues/worker-wedged-one/item.md	70	orchestratectl	G	history-reader
issues/workmux-extract-libs/item.md	7	orchestratectl	G	history-reader
issues/workmux-extract-libs/item.md	28	octl	G	history-reader
issues/workmux-extract-libs/item.md	33	orchestratectl	G	history-reader
issues/workmux-extract-libs/item.md	41	octl	G	history-reader
issues/workmux-extract-libs/item.md	43	octl	G	history-reader
issues/workmux-extract-libs/item.md	62	octl	G	history-reader
issues/workmux-pi-agent-preset/item.md	17	orchestratectl	G	history-reader
issues/workmux-pi-agent-preset/item.md	17	orchestratectl	G	history-reader
issues/worktree-issue-provenance/item.md	93	orchestratectl	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	14	orchestratectl	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	28	octl	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	36	octl	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	55	octl	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	72	octl-core	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	79	octl	G	history-reader
issues/worktree-merge-orphans-tmux-window/item.md	87	octl	G	history-reader
release/taskfleet-release.json	4	orchestratectl	A	R5
release/taskfleet-release.json	20	orchestratectl	A	R5
release/taskfleet-release.json	21	orchestratectl	A	R5
scripts/publish-crates.sh	16	orchestratectl	A	R6/R7
scripts/publish-crates.sh	28	orchestratectl	A	R6/R7
scripts/shipshape-release.sh	39	orchestratectl	A	R6/R7
scripts/shipshape-release.sh	66	orchestratectl	A	R6/R7
scripts/shipshape-release.sh	190	orchestratectl	A	R6/R7
scripts/shipshape-release.sh	200	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	8	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	33	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	33	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	34	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	34	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	35	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	35	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	35	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	35	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	78	orchestratectl	A	R6/R7
scripts/test-publish-crates.sh	78	orchestratectl	A	R6/R7
scripts/test-shipshape-release-0.10-protocol.sh	62	orchestratectl	A	R6/R7
scripts/test-shipshape-release-0.10-protocol.sh	92	orchestratectl	A	R6/R7
scripts/test-shipshape-release-0.10-protocol.sh	110	orchestratectl	A	R6/R7
scripts/test-shipshape-release-0.10-protocol.sh	111	orchestratectl	A	R6/R7
scripts/test-shipshape-release-0.10-protocol.sh	238	orchestratectl	A	R6/R7
scripts/test-shipshape-release-0.10-protocol.sh	331	orchestratectl	A	R6/R7
scripts/test-shipshape-release-held-tag.sh	48	orchestratectl	A	R6/R7
scripts/test-shipshape-release-held-tag.sh	67	orchestratectl	A	R6/R7
scripts/test-shipshape-release-held-tag.sh	68	orchestratectl	A	R6/R7
scripts/test-shipshape-release-held-tag.sh	110	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	73	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	111	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	112	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	113	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	138	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	208	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	208	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	208	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	217	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	227	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	227	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	281	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	284	orchestratectl	A	R6/R7
scripts/test-shipshape-release.sh	295	orchestratectl	A	R6/R7
